submission_id,submission_date,gender,age,education,how_likely_to_social_distance_when_out_in_public
6689203749650432,  2020----11++++ 16,Male,26 to 35 years old,University or college degree completed,Neither likely nor unlikely
6592458638229504,<li>2020 11 16</li>,Male,16 to 25 years old,Some university or college,Very likely
6407720048787456,  2020----11++++ 16,Female,26 to 35 years old,Secondary school/ high school completed,Likely
5972000154845184,  2021----01++++ 07,Male,26 to 35 years old,University or college degree completed,Very likely
5092292462641152,  2020----11++++ 16,Female,Over 45 years old,Technical school diploma or degree completed,Likely
5323865086754816,2020 <11>>> 16,Female,16 to 25 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5235155018186752,2021 <01>>> 24,Male,16 to 25 years old,University or college degree completed,Very likely
5565019596259328,  2021----01++++ 16,Male,36 to 45 years old,Secondary school/ high school completed,Very likely
5148361094332416,  2021----01++++ 21,Male,26 to 35 years old,Post-graduate education,Likely
5355168276414464,2020 <12>>> 16,Male,26 to 35 years old,College or university,Likely
4574515077316608,  2021----01++++ 20,Male,16 to 25 years old,Some university or college,Very likely
4622822883459072,<li>2021 01 13</li>,Male,16 to 25 years old,University or college degree completed,Likely
6567703059103744,<li>2021 01 02</li>,Male,Over 45 years old,Post graduate,Very likely
5779429424103424,2021   01 01  ,Male,36 to 45 years old,Some secondary school / high school,Very likely
6372000718389248,2020   11 16  ,Female,36 to 45 years old,Some secondary school / high school,Very likely
6638874886668288,2020   11 16  ,Male,Over 45 years old,Some secondary school / high school,Very likely
4871183846866944,<li>2020 12 19</li>,Female,26 to 35 years old,University or college degree completed,Neither likely nor unlikely
4877624167104512,  2021----01++++ 13,Female,16 to 25 years old,University or college degree completed,Unlikely
5357111346462720,  2020----12++++ 10,Female,16 to 25 years old,University or college degree completed,Very likely
5731362347941888,<li>2020 11 20</li>,Female,Over 45 years old,University or college degree completed,Very likely
5204439905599488,  2021----01++++ 04,Male,Over 45 years old,Some secondary school / high school,Likely
5000512710901760,2021   01 16  ,Male,16 to 25 years old,Some secondary school / high school,Likely
6596034146074624,2021 <01>>> 10,Male,Over 45 years old,University or college degree completed,Very likely
5614973163405312,<li>2020 11 25</li>,Male,Over 45 years old,University or college degree completed,Neither likely nor unlikely
6127207245414400,2020   11 16  ,Female,36 to 45 years old,University or college degree completed,Unlikely
5256020130791424,  2020----12++++ 04,Male,36 to 45 years old,University or college degree completed,Very likely
5560826376486912,<li>2020 11 23</li>,Female,Over 45 years old,Technical school,Very likely
5017278979768320,2020   11 16  ,Male,26 to 35 years old,University or college degree completed,Very likely
4908135178567680,2020   12 26  ,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5860023495557120,2020   12 12  ,Male,16 to 25 years old,Some primary education,Likely
4861715457245184,  2020----12++++ 05,Female,26 to 35 years old,University or college degree completed,Unlikely
4727510043721728,2020   12 07  ,Male,36 to 45 years old,Some technical education (e.g polytechnic school),Very likely
6330592401817600,2020   11 21  ,Female,36 to 45 years old,Technical school,Likely
5581174362865664,2020 <11>>> 17,Male,26 to 35 years old,Secondary/high school,Unlikely
5017479635271680,  2020----11++++ 16,Female,26 to 35 years old,University or college degree completed,Likely
6289538076114944,<li>2020 12 17</li>,Female,36 to 45 years old,University or college degree completed,Unlikely
5744101766201344,  2020----11++++ 15,Female,26 to 35 years old,University or college degree completed,Very likely
4709279987924992,2020   12 17  ,Female,26 to 35 years old,Some technical education (e.g polytechnic school),Likely
5227003432402944,2020   12 04  ,Female,26 to 35 years old,College or university,Very likely
5939650922545152,2020 <11>>> 30,Female,16 to 25 years old,Some university or college,Very likely
5436852279705600,  2020----11++++ 22,Male,26 to 35 years old,University or college degree completed,Very likely
5163550699159552,  2021----01++++ 23,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
5630770925535232,2020   11 30  ,Female,16 to 25 years old,College or university,Very likely
5593514097508352,2020   12 12  ,Female,36 to 45 years old,Prefer not to answer,Very likely
4703575264722944,2020   12 15  ,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6156601900924928,2020   11 16  ,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5017269785853952,  2020----11++++ 16,Male,16 to 25 years old,Secondary school/ high school completed,Likely
6197487607218176,<li>2020 11 16</li>,Female,26 to 35 years old,University or college degree completed,Very likely
4570456545034240,2020   12 12  ,Female,16 to 25 years old,Secondary/high school,Very unlikely
6064335945465856,2021   01 10  ,Male,36 to 45 years old,Technical school diploma or degree completed,Unlikely
6469376057540608,2021 <01>>> 10,Female,26 to 35 years old,Secondary school/ high school completed,Very likely
5287416786321408,<li>2020 11 16</li>,Female,36 to 45 years old,Secondary school/ high school completed,Likely
5393158277169152,  2020----11++++ 16,Male,16 to 25 years old,Some university or college,Neither likely nor unlikely
4788714443374592,2020   12 04  ,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Unlikely
5990532015980544,2020 <12>>> 02,Female,26 to 35 years old,Some university or college,Neither likely nor unlikely
4507214032404480,<li>2020 11 16</li>,Male,26 to 35 years old,University or college degree completed,Very likely
5976012920979456,2020 <11>>> 16,Female,16 to 25 years old,Technical school diploma or degree completed,Neither likely nor unlikely
5551586475769856,2021   01 18  ,Male,36 to 45 years old,Technical school diploma or degree completed,Very unlikely
5973017508446208,2020 <12>>> 12,Male,Over 45 years old,Technical school diploma or degree completed,Likely
5491676916482048,  2020----12++++ 29,Female,26 to 35 years old,College or university,Very likely
4633481574612992,  2020----12++++ 03,Female,26 to 35 years old,University or college degree completed,Likely
4741330130698240,  2021----01++++ 17,Female,Over 45 years old,University or college degree completed,Very likely
4840079970533376,<li>2020 11 16</li>,Male,Over 45 years old,University or college degree completed,Very likely
5538874706362368,  2020----11++++ 19,Male,16 to 25 years old,College or university,Very likely
5783120235462656,<li>2020 11 17</li>,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6545707650777088,2020 <11>>> 16,Female,26 to 35 years old,University or college degree completed,Likely
6013432823545856,2020 <11>>> 25,Male,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
6497992837431296,  2020----12++++ 10,Male,26 to 35 years old,University or college degree completed,Neither likely nor unlikely
6679694018871296,  2021----01++++ 24,Male,36 to 45 years old,Some technical education (e.g polytechnic school),Very likely
5107066627948544,2021   01 21  ,Male,16 to 25 years old,University or college degree completed,Very likely
4682797219577856,<li>2020 12 05</li>,Male,16 to 25 years old,College or university,Very likely
5276316384624640,2020   12 27  ,Prefer not to answer,16 to 25 years old,Some university or college,Very likely
4524984325373952,<li>2020 11 18</li>,Male,26 to 35 years old,Secondary/high school,Neither likely nor unlikely
5453219804479488,  2020----11++++ 18,Prefer not to answer,26 to 35 years old,Prefer not to answer,Very likely
6344221247406080,2021   01 03  ,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6127929244516352,2021   01 05  ,Male,Over 45 years old,Some technical education (e.g polytechnic school),Very likely
6206794490970112,2020 <12>>> 09,Male,16 to 25 years old,Some university or college,Very likely
5004644293279744,<li>2020 11 19</li>,Male,16 to 25 years old,Secondary/high school,Likely
5876243338887168,2020   11 26  ,Female,16 to 25 years old,Technical school,Very likely
4604505233817600,<li>2020 12 05</li>,Male,26 to 35 years old,Secondary/high school,Likely
5689467559215104,<li>2020 12 01</li>,Male,16 to 25 years old,Primary school completed,Neither likely nor unlikely
6625455798222848,  2020----11++++ 16,Male,26 to 35 years old,Secondary school/ high school completed,Likely
5189044184285184,  2020----11++++ 26,Male,26 to 35 years old,University or college degree completed,Very likely
5181034464542720,  2020----12++++ 04,Female,26 to 35 years old,University or college degree completed,Very likely
6011136425328640,2020 <11>>> 16,Male,Over 45 years old,Some technical education (e.g polytechnic school),Very likely
6427892973305856,2020   11 16  ,Female,Over 45 years old,Secondary school/ high school completed,Neither likely nor unlikely
6131231696879616,2020 <12>>> 05,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
4540053796945920,2021   01 11  ,Male,Over 45 years old,University or college degree completed,Very likely
4991681033404416,2020   12 07  ,Male,Under 16,Secondary/high school,Likely
4559996645015552,2021   01 18  ,Female,16 to 25 years old,Some university or college,Very likely
5753430670049280,2020 <11>>> 27,Female,16 to 25 years old,College or university,Neither likely nor unlikely
5714856629239808,  2020----12++++ 01,Male,36 to 45 years old,Technical school diploma or degree completed,Likely
5916171552686080,<li>2020 12 28</li>,Male,26 to 35 years old,Secondary/high school,Very likely
5554687836422144,<li>2020 11 16</li>,Female,36 to 45 years old,Technical school diploma or degree completed,Very likely
5690575501393920,  2020----11++++ 19,Female,16 to 25 years old,University or college degree completed,Very likely
5407355895545856,2020   11 16  ,Female,36 to 45 years old,University or college degree completed,Likely
5403328491290624,  2020----11++++ 16,Male,Over 45 years old,Post-graduate education,Very likely
6521650733645824,2020 <11>>> 17,Female,16 to 25 years old,Secondary/high school,Very likely
4819228248244224,2021   01 18  ,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
5498226036965376,2020   12 10  ,Male,26 to 35 years old,College or university,Very likely
5280601142984704,2020   11 20  ,Female,36 to 45 years old,University or college degree completed,Neither likely nor unlikely
5633286239158272,  2021----01++++ 24,Male,26 to 35 years old,Secondary school/ high school completed,Very likely
5391757983612928,2020 <11>>> 17,Female,Over 45 years old,University or college degree completed,Neither likely nor unlikely
5761780422017024,<li>2020 12 02</li>,Male,16 to 25 years old,Secondary school/ high school completed,Unlikely
5932205026312192,  2020----11++++ 16,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
6469889801060352,  2020----11++++ 17,Female,Over 45 years old,Post-graduate education,Likely
6037481746333696,2020   12 10  ,Male,16 to 25 years old,Secondary/high school,Unlikely
5734370100117504,2020 <12>>> 06,Male,26 to 35 years old,College or university,Neither likely nor unlikely
5273429310963712,  2020----12++++ 01,Female,36 to 45 years old,Secondary/high school,Very likely
6622282301833216,2021   01 03  ,Male,36 to 45 years old,University or college degree completed,Very unlikely
6478704441294848,  2020----12++++ 08,Male,36 to 45 years old,University or college degree completed,Unlikely
5178877619208192,2020 <11>>> 22,Female,Over 45 years old,University or college degree completed,Unlikely
