Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,Company,Region,Producer,Harvest.Year,Grading.Date,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Moisture,Color,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
marco virgilio ramirez teliz,Mexico,el aguacate,,cafes de naranjal s.a. de c.v.,cafes de naranjal s.a. de c.v,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,2012,"September 10th, 2012",Washed / Wet,6.804147595416076,7.831384555167216,7.811361844688605,8.400146430852459,9.102246055933694,9.046631871955077,10.0,10.0,10.0,8.585485447180895,0.13,Green,m,1000.0,1000.0,1000.0
juan luis alvarado romero,Guatemala,las delicias,11/23/0632,beneficio ixchel,"unex guatemala, s.a.",santa rosa,OTTO BECKER,2017,"August 22nd, 2017",Washed / Wet,3.1009453819378154,5.620204159210192,8.586284764674794,7.200609388278406,8.706206219644171,8.168307121020385,8.67,9.33,9.33,8.685820641993944,0.1,Green,ft,3657.6,3657.6,3657.6
janny marlith torres,Honduras,la bendicion,Lot # 331,dry in solar beds,coffee planet corporation s.a,ocotepeque,Jorge Alfredo Pinto,2017,"July 27th, 2017",Washed / Wet,6.943326701186368,6.4135462744401535,8.02285165120534,8.135142925284427,8.76455339630263,8.532529492005295,10.0,10.0,10.0,9.072156219235914,0.11,Green,m,1650.0,1650.0,1650.0
juan luis alvarado romero,Guatemala,chapultepec,11/23/0168,beneficio ixchel,"unex guatemala, s.a.",occidente,CHAPULTEPEC,2016,"May 23rd, 2016",Washed / Wet,6.355957462563486,7.182734172653243,8.452520801510703,8.204064839468566,8.640419556513333,8.770851116679623,10.0,10.0,10.0,8.883221035367757,0.11,Green,m,1320.0,1320.0,1320.0
juan luis alvarado romero,Guatemala,el chile,,la conquista,mercon guatemala s.a.,nuevo oriente,OVIDIO CARDONA,2015,"June 30th, 2015",Washed / Wet,6.270625257984633,5.423148727587676,8.889575112600774,4.216666976916714,8.986834024102611,8.630019071589365,10.0,10.0,10.0,7.906845183057076,0.11,Green,m,1300.0,1800.0,1550.0
brent hall,Costa Rica,,,,s&d coffee and tea,san rafael,,2012,"December 10th, 2013",Washed / Wet,5.260421550285125,6.373947217895997,7.8565304604643655,9.339388661771196,9.235453233385622,8.081302587987379,10.0,10.0,6.67,8.169731344831275,0.1,None,m,,,
israel eduardo paz garcia,Mexico,la tejeria,,la tejeria,cafeorganico.mx,zaragoza itundujia,HILARIO GARCÍA SANDOVAL,2012,"September 13th, 2012",Washed / Wet,7.703759454298372,5.780980099933123,7.419778554581165,7.404581351361522,9.120052514637225,8.415212996636741,9.33,10.0,10.0,8.30709499920668,0.14,None,m,1550.0,1550.0,1550.0
julio cesar robles flores,Mexico,el delirio,,"yajalon, chiapas",,yajalon,SOCIEADAD COOPERATIVA INDUSTRIAL CAFES YAJALON S. C. L.,2012,"August 30th, 2012",Washed / Wet,7.441372050153602,7.4841219883120385,6.774039317188271,7.2683086613572145,8.658969534386758,7.9831125686541125,10.0,10.0,10.0,8.155907329974552,0.14,Green,m,1450.0,1450.0,1450.0
masamichi hiroike,Mexico,various,,various smallholders' wet mills,,"pluma hidalogo, oaxaca",Various smallholders,08/09 crop,"April 9th, 2010",,10.0,3.67488715523163,6.2443581229682765,8.632411060981992,9.120327571255777,8.160752284002482,10.0,10.0,10.0,7.668580153564558,0.01,,m,1200.0,1200.0,1200.0
juan luis alvarado romero,Guatemala,las merceditas,11/23/0693,beneficio ixchel,"unex guatemala, s.a.",san marcos,ANGEL DE LEON,2017,"August 23rd, 2017",Washed / Wet,8.130319072668645,6.0683221773440925,10.0,9.603838678803722,9.203601504737142,8.343475576208782,8.67,8.67,8.67,8.489743106527872,0.1,Green,m,1700.0,1700.0,1700.0
german negron,Puerto Rico,hacienda caracolillo,,hacienda alto grande,"hacienda alto grande, llc.",yauco region,Hacienda Alto Grande,2013,"June 9th, 2014",Washed / Wet,7.899659907374714,8.424305702455845,6.827954452176157,6.9554306853115495,9.165003616219408,8.105179474368837,10.0,9.33,10.0,7.691868528798277,0.13,Green,ft,2560.32,2560.32,2560.32
israel eduardo paz garcia,Mexico,huanacaxtle,,"zaragoza itundujia, oaxaca",cafeorganico.mx,zaragoza itundujia,GUADALUPE HERAS HERNANDEZ,2012,"September 13th, 2012",Washed / Wet,6.669709040325795,8.71709974122301,9.268842638039192,8.536899836536628,8.767094346035933,8.098338593938049,9.33,10.0,10.0,8.142544809057728,0.16,None,m,1500.0,1500.0,1500.0
juana rodriguez gutierrez,Mexico,las palmas,,"palo blanco, tlacuilotepec, puebla",productores e industrializadores de café orgánico la fe s.c. de r.l.,tlacuilotepec,JUANA RODRIGUEZ GUTIERREZ,2012,"September 12th, 2012",Washed / Wet,7.6667253139778175,7.623181748443966,9.21394318031404,7.4759919532372106,8.81783947411574,8.704739121122115,9.33,10.0,10.0,8.020459392529121,0.11,Green,m,1100.0,1100.0,1100.0
balbino ramirez flores,Mexico,el desmoronado,,el desmoronado,,talpa de allende,BALBINO RAMIREZ FLORES,2012,"July 3rd, 2012",Washed / Wet,8.607293537359233,7.7789099617333255,9.73703729861485,10.0,9.064757949024056,8.493924207511697,9.33,9.33,10.0,8.310003148528635,0.1,Bluish-Green,m,1200.0,1200.0,1200.0
racafe & cia s.c.a,,,,,,,,,"March 1st, 2011",,6.641631020456577,4.918093693066848,8.935487463313892,9.178969787864007,8.883545728788492,8.69628337512718,10.0,10.0,10.0,8.966199133495959,0.1,,m,,,
juan luis alvarado romero,Guatemala,various,,las americas,outspan guatemala s.a.,oriente,Varios,2014,"September 11th, 2014",Washed / Wet,5.059159259055313,5.961295439233207,6.364442902807287,5.326399729348777,9.148582213526607,8.555112946798323,10.0,10.0,10.0,8.736027166177037,0.12,Green,ft,3657.6,3657.6,3657.6
cafes finos de exportacion s de r.l.,Honduras,various,,cafes finos de exportacion s. de r.l.,cafes finos de exportacion s de r.l.,intibuca,Cooperativa Coaquil,2014,"April 26th, 2014",Washed / Wet,6.922671671460136,7.962880048657622,9.229576738889454,9.15344751949527,8.938331243099562,8.548672453233419,10.0,10.0,10.0,8.137801341556825,0.11,Green,m,1350.0,1350.0,1350.0
sustainable harvest coffee,Peru,,,,sustainable harvest,san ignacio,Frontera,2012,"January 8th, 2013",Washed / Wet,5.960509818696375,7.128056986916042,8.385843827465061,7.591770732185122,9.337342462714966,8.674240236420065,8.67,9.33,9.33,8.580051083160532,0.0,,m,1400.0,1400.0,1400.0
gonzalo de aquino flores,Mexico,,,"iliatenco, guerrero",café monteabuelo s.a. de c.v.,"iliatenco, guerrero",GONZALO DE AQUINO FLORES,2012,"September 17th, 2012",Natural / Dry,6.551719193663355,5.6208045635932296,7.735602721169249,6.5504124580714524,7.364808159673648,8.490805441703186,10.0,10.0,10.0,9.508073128407402,0.12,None,m,1300.0,1300.0,1300.0
israel eduardo paz garcia,Mexico,el sauce,,"zaragoza itundujia, oaxaca",cafeorganico.mx,zaragoza itundujia,JUAN CRUZ RIAÑO,2012,"September 12th, 2012",Semi-washed / Semi-pulped,7.9911320073314105,4.452098397465923,10.0,6.2197030850847845,6.686212655148108,8.572624171049831,8.67,10.0,10.0,8.187523307223609,0.14,Green,m,1550.0,1550.0,1550.0
juan avenamar rodriguez funez,Mexico,pico del oro,,"el pacayal, amatenango de la frontera, chiapas",café pico de loro,amatenango de la frontera,JUAN AVENAMAR RODRIGUEZ FUNEZ,2012,"August 30th, 2012",Washed / Wet,7.538419273874028,6.520642171743289,10.0,10.0,8.630337524038577,7.905974348291783,10.0,10.0,10.0,8.186997429368214,0.14,Green,m,12.0,12.0,12.0
alfredo bojalil,Mexico,santa teresa,,amsa tuxtla,ecomtrading,"la concordia, chiapas",AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV,2013,"March 12th, 2013",Washed / Wet,5.7948896530540726,5.223962714735409,9.189653789592342,10.0,9.151556407097656,7.843995404365554,9.33,10.0,10.0,7.932965808487406,0.12,Green,m,1300.0,1300.0,1300.0
israel eduardo paz garcia,Mexico,la pandora,,"zaragoza itundujia, oaxaca",cafeorganico.mx,zaragoza itundujia,LUISA ZUÑIGA GARCÍA,2012,"September 17th, 2012",Washed / Wet,6.3955715616377775,8.34079341332754,8.303831538482273,10.0,8.506302250261154,7.575631022933963,10.0,10.0,10.0,8.497913983614144,0.16,None,m,1400.0,1400.0,1400.0
"exportadora atlantic, s.a.",Nicaragua,finca las marías,017-053-0211/053-0212,beneficio atlantic condega,exportadora atlantic s.a,jalapa,Teófilo Narváez,2016,"May 22nd, 2017",Other,7.82225548222499,10.0,8.596000465497427,6.136473003177187,5.3473166673648445,8.72497157248235,10.0,10.0,10.0,8.316342954827386,0.1,Green,m,1100.0,1100.0,1100.0
eileen koyanagi,United States of America,,,kona pacific farmers cooperative,kona pacific farmers cooperative,kona,,2013,"January 17th, 2014",Natural / Dry,6.836198471723852,3.5216043110871373,7.322560297026911,8.544331109771406,8.071469074184849,8.245361243889374,9.33,9.33,9.33,7.936057323914751,0.12,Green,ft,,,
juan luis alvarado romero,Guatemala,la castellana,,beneficio ixchel,"unex guatemala, s.a.",oriente,AGRIPEC DE LA VEGA Y CIA.,2013,"July 5th, 2013",Washed / Wet,7.033609588387956,7.781759655134577,10.0,9.77265685963672,8.798998054277533,8.952386493341328,10.0,10.0,10.0,8.117210936488707,0.12,Green,ft,3931.92,3931.92,3931.92
octavio augusto diaz trejo,Mexico,"la patrona, el trebol, la cadena",,"tlavictepan, huatusco",empagri s.p.r. de r.l. de c.v.,veracruz,"JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA",2012,"August 1st, 2012",Washed / Wet,6.53173232267424,8.084852437822747,10.0,8.027033164712813,9.077946617362544,8.254415911683713,10.0,10.0,10.0,8.807001060171537,0.14,Green,m,1320.0,1320.0,1320.0
damaso martinez perez,Mexico,el tesoro,,el tesoro,,veracruz,DAMASO MARTINEZ PEREZ,2012,"July 16th, 2012",Semi-washed / Semi-pulped,8.38756134207113,7.881614500596421,6.776355683120282,10.0,6.921132750844247,8.374216966533005,8.67,10.0,10.0,8.53241448557065,0.14,None,m,1250.0,1250.0,1250.0
"productores de especialidad emiliano zapeata, spr.",Mexico,los encinos,,,,"ohuapan, tlaltetela","PEDRO HERRERA GUZMAN, AURELIO GABRIEL HERNANDEZ ,MARIA DE LOURDES DERISTAIN TRESS",2012,"June 6th, 2012",Washed / Wet,8.22850370014152,5.590209308412403,9.218615778767267,9.098708317109867,8.756917566556384,8.592020345368223,9.33,10.0,8.67,9.113490586065943,0.12,,m,1350.0,1350.0,1350.0
adam ciruli ye,China,alicia's farm,,yunnan louis herbs r&d center,yunnan louis herbs r& d center,yunnan,Yunnan Louis Herbs R&D Center,2013,"April 26th, 2014",Washed / Wet,9.586855011880381,6.442731597153911,7.4741275455320935,8.05027209532845,8.764874524897579,8.168071070835182,10.0,10.0,9.33,7.788333638139091,0.0,Green,m,1850.0,1850.0,1850.0
juan garcia hernandez,Mexico,los pinos,,los pinoslos pinos,,yecuatla,JUAN GARCIA HERNANDEZ,2012,"September 17th, 2012",Washed / Wet,3.852588312299942,6.972474926654134,6.372037450619192,6.6881419214910265,8.808232836602816,8.192069693168959,10.0,10.0,10.0,8.24222589604661,0.13,None,m,1150.0,1150.0,1150.0
"exportadora atlantic, s.a.",Nicaragua,los saltarines,017-053-0046,beneficio atlantic condega,exportadora atlantic s.a,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,2016,"February 17th, 2016",,6.527286019480586,7.659914991426428,8.987614095341707,8.952833365271127,8.47547505754326,8.454383726504805,10.0,10.0,10.0,8.28366885307747,0.1,Green,m,,,
"exportadora atlantic, s.a.",Nicaragua,,,,exportadora atlantic s.a,,,2014,"March 28th, 2015",Natural / Dry,5.5120860115484165,5.442774211379605,9.687260947651342,6.400969980536011,8.928281446719625,7.588494957950593,10.0,10.0,10.0,8.230160885034515,0.11,Green,m,,,
juan luis alvarado romero,Guatemala,various,,las americas,outspan guatemala s.a.,oriente,VARIOS,2014,"September 4th, 2014",Washed / Wet,5.817103096087522,7.968765680449848,8.523503049658554,8.98674108923712,8.417843895096599,7.993478798384915,8.67,9.33,10.0,8.027146080938593,0.12,Green,ft,3657.6,3657.6,3657.6
"lin, che-hao krude 林哲豪",Taiwan,kan tou mountain coffee 崁頭山咖啡館,,kan tou mountain coffee 崁頭山咖啡館,"red on tree co., ltd.","dongshan dist., tainan city 臺南市東山區",GUO JIUN HUNG 郭俊宏 & TSENG RU FENG 曾如楓,2013,"July 22nd, 2014",Washed / Wet,6.68561844549477,7.655898855010289,8.29181526100447,4.988830011259667,9.433576281752755,8.482236384377764,10.0,10.0,10.0,9.170463386522114,0.1,Green,m,800.0,800.0,800.0
alfredo bojalil,Mexico,grapos el porvenir,,agroindustrias unidas de mexico,ecomtrading,tapachula,EPIFANIO GARCIA DE MIGUEL,2012,"July 26th, 2012",Washed / Wet,8.320675432598666,6.032644766131455,10.0,7.439890364394229,8.95794364343606,8.401308585178658,10.0,10.0,10.0,8.378447729042225,0.13,Green,m,1400.0,1400.0,1400.0
organizaciones de productores de cafe colimense,Mexico,cofradia,,beneficio de cafetaleros el remudadero s.p.r. de r.l.,organizaciones de productores de cafe colimense sa de cv,cofradia de suchitlan,"J. CARMEN GUZMAN CONCEPCION, IGNACIO RAMIREZ BARAJAS, DIONICIO GARCIA RAMIREZ",2012,"July 2nd, 2012",Washed / Wet,9.20417752542009,6.98106056366137,5.261089032877138,8.744665392729221,9.09176193906548,8.400332277537846,8.0,6.67,10.0,8.408358457397858,0.1,,m,1300.0,1300.0,1300.0
kona pacific farmers cooperative,United States of America,kona farms,,,,kona,,,"June 21st, 2011",,3.590278317316756,4.159866695181401,5.340113208293152,8.041367011765244,8.877178984184727,8.481473359217844,8.67,9.33,10.0,8.277554332959397,0.0,,ft,,,
kurt kappeli,Mexico,various,,beneficio san fernando,unión de ejidos san fernando,"sierra, chiapas",Various small producers,2014,"April 26th, 2014",Washed / Wet,5.391389136156491,6.559653910958952,5.111417662863238,8.90306279880029,8.929562564415614,8.200012927674004,9.33,9.33,10.0,8.011035469343215,0.0,Green,m,1600.0,1600.0,1600.0
rosario miguel hernandez,Mexico,finca sego,,"villa talea de castro, oaxaca",villa talea café,villa talea de castro,REYNALDO OLIVERA RIOS,2012,"September 14th, 2012",Washed / Wet,7.832135171576715,2.4443185343564577,8.770489077966449,7.6248196651998175,9.192660229727867,8.339871275380306,10.0,10.0,10.0,8.691633841389237,0.12,None,m,1400.0,1400.0,1400.0
francisco ruiz nunez,Mexico,cerca de los angeles,,beneficio seco de cafe de la soc. coop. tzotzilotic tzobolotic scl,,los angeles,FRANCISCO RUIZ NUÑEZ,2012,"July 26th, 2012",Washed / Wet,5.7496495834267005,4.1839434485454206,8.986459580556248,6.478708034245665,8.840120547642238,7.983499647851992,8.67,10.0,10.0,8.41021551097687,0.13,Green,m,1200.0,1200.0,1200.0
bourbon specialty coffees,Brazil,santa maria,,,bourbon specialty coffees,monte carmelo,Manoel Cardoso and Galileo Cardoso,2014/2015,"December 16th, 2014",Natural / Dry,2.0006849550650503,4.72433171452463,9.891528761653065,6.910110032021023,8.392432998990552,8.779641618179129,10.0,10.0,10.0,8.554926949653035,0.12,Green,m,,,
israel eduardo paz garcia,Mexico,el naranjo,,"zaragoza itundujia, oaxaca",cafeorganico.mx,zaragoza itundujia,LAMBERTO JOSÉ GARCÍA,2012,"September 14th, 2012",Washed / Wet,7.856852455121603,6.955956937542517,10.0,7.248648780536923,8.749198715693753,7.8926094757161245,8.0,10.0,10.0,8.163718265498497,0.14,None,m,1500.0,1500.0,1500.0
eileen koyanagi,United States of America,,,,kona pacific farmers cooperative,kona,,2014,"March 19th, 2014",Natural / Dry,6.2008499860249495,6.7696685273440025,6.581254989707574,8.834421976887409,7.888048018743067,8.89900530487167,7.33,8.0,8.67,8.744218889277045,0.1,Bluish-Green,ft,,,
juan luis alvarado romero,Guatemala,various,,las americas,outspan guatemala s.a.,oriente,VARIOS,2014,"February 27th, 2014",Washed / Wet,5.738369028939745,6.4889624144770055,7.104177583292421,7.184117681893573,8.534008105240554,8.055581829512104,10.0,10.0,10.0,9.11741463673674,0.1,Green,ft,3657.6,3657.6,3657.6
juan luis alvarado romero,Guatemala,el sacramento,,beneficio ixchel,"unex guatemala, s.a.",oriente,LUIS RODRIGUEZ,2012,"February 7th, 2013",Washed / Wet,4.6548623167122685,7.196685754410561,8.07476377500406,7.780456024559928,9.197940609525658,8.593567092032263,10.0,10.0,10.0,8.369835362039598,0.11,Green,ft,3931.92,3931.92,3931.92
pablo cervantes morelos        ,Mexico,llano hermoso,,"llano hermoso, xochitonalco huautla, oaxaca",asociación agricola local de productores de café de huautla de jimenez        ,"xochitonalco, huautla        ",PABLO CERVANTES MORELOS        ,2012,"September 11th, 2012",Natural / Dry,10.0,4.807972727240616,10.0,7.039172714227905,8.049593199975547,8.177471625207655,8.0,9.33,10.0,7.271766045323732,0.13,Green,m,1300.0,1300.0,1300.0
juan luis alvarado romero,Guatemala,conquista / morito,,beneficio ixchel,"unex guatemala, s.a.",oriente,Conquista/ Morito,2012,"January 13th, 2012",Washed / Wet,6.359068923834558,7.4662547553715575,6.614693777961725,7.8559596662689115,9.720447923055934,8.027091082123686,10.0,10.0,10.0,8.449799060021975,0.11,Green,m,,,
eileen koyanagi,United States of America,,,,kona pacific farmers cooperative,kona,,2014,"January 20th, 2015",Natural / Dry,7.424443803520949,6.20987210152459,6.017633952063931,8.330560347184472,9.134367655071165,8.122201052666721,8.67,8.67,8.67,8.243305997417941,0.11,Green,ft,,,
kona pacific farmers cooperative,United States of America,,,,kona pacific farmers cooperative,kona,,2012,"May 24th, 2012",Natural / Dry,6.614061399473808,5.352713562239508,7.3143983746006835,6.822989251124443,8.211035484338165,8.345028188557828,8.0,8.67,9.33,8.7201804820662,0.11,Green,ft,,,
sanjava coffee,Indonesia,various,sran-ijen,east java,pt. shriya artha nusantara,ijen,vary farms,2016,"July 18th, 2017",Washed / Wet,7.4525823904103925,8.514273617454315,6.734192348116692,8.777927504677546,8.864894861626444,8.414623649665119,10.0,10.0,10.0,7.992778169625901,0.13,,m,1300.0,1300.0,1300.0
gustavo amieva gonzalez,Mexico,,,"cordoba, ver.",,cordoba,CONSUELO GONZALEZ GOMEZ,2012,"July 11th, 2012",Washed / Wet,7.48742184756816,6.972450140656341,8.627269022825788,4.861178812714966,9.150574758873374,8.342374670344713,10.0,9.33,10.0,7.850457329956852,0.11,Green,m,1050.0,1050.0,1050.0
"lin, che-hao krude 林哲豪",Taiwan,大鋤花間 (hoe vs. flower coffee farm),2017台南市精品咖啡評鑑批次 Specialty Coffee Evaluation of Tainan 2017 lot.20161230,大鋤花間 (hoe vs. flower coffee farm),taiwan coffee laboratory,"台南市東山區( dongshan dist., tainan city)","林俊吉( Lin, Chun-Chi)",2016,"June 6th, 2017",Washed / Wet,6.3315753898275045,8.938788166324512,9.38527882874807,6.175607825554444,8.822548875343916,8.011743892645237,6.67,10.0,10.0,8.552013593107555,0.0,Green,m,650.0,650.0,650.0
cafes finos de exportacion s de r.l.,Honduras,various,,cafes finos de exportacion s. de r.l.,cafes finos de exportacion s de r.l.,intibuca,Cooperativa Coaquil,2014,"May 15th, 2014",Natural / Dry,9.078235568209516,6.903231260142954,2.3409487917472376,7.103908906487685,8.623299579760928,8.170488054336039,10.0,10.0,10.0,8.416751781176478,0.11,Green,m,1350.0,1350.0,1350.0
eileen koyanagi,United States of America,,,,kona pacific farmers cooperative,kona,,2014,"March 18th, 2014",Natural / Dry,7.2720234625047455,9.131066850975103,9.098097563369132,4.673296995180456,9.085326855170733,8.530617855554953,8.0,8.67,9.33,8.49556876207248,0.12,Green,ft,,,
juan luis alvarado romero,Guatemala,various,,las americas,outspan guatemala s.a.,oriente,VARIOS,2014,"February 7th, 2014",Washed / Wet,7.611197790657097,5.808653391442928,8.834809164879744,10.0,8.528865300040913,8.809432672120224,9.33,9.33,9.33,8.525600393351635,0.1,Green,ft,3657.6,3657.6,3657.6
samuel eli gurel,China,hani,,hani,greenhouse coffee china,yunnan,GreenHouse Coffee,2013,"September 5th, 2013",Washed / Wet,8.434851144274665,6.7795289157802925,8.484315460794404,10.0,8.570115139372534,8.142814680302932,9.33,9.33,9.33,7.897221988048344,0.1,Green,m,1200.0,1200.0,1200.0
juan luis alvarado romero,Guatemala,la union monte verde,,beneficio ixchel,"unex guatemala, s.a.",oriente,"AGRICOLA MONTE VERDE, S.A.",2013,"April 29th, 2013",Washed / Wet,6.797181013013429,6.751970713649386,9.063750155144973,7.275247088648695,8.755328552731095,9.03930781725543,10.0,10.0,10.0,8.524693198456,0.11,Green,ft,3931.92,3931.92,3931.92
